antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"irisk, estel",masura,0.015,0.109,0.002,0.145,1.331,0.001,1.042,0.252
masura,"irisk, estel",0.109,0.015,0.002,0.020,1.331,0.001,1.005,0.279
estel,"masura, irisk",0.086,0.046,0.002,0.026,0.560,-0.002,0.979,-0.463
"irisk, estel",runail,0.015,0.330,0.007,0.470,1.425,0.002,1.265,0.303
"irisk, runail",estel,0.153,0.086,0.007,0.047,0.543,-0.006,0.959,-0.498
"estel, runail",irisk,0.015,0.297,0.007,0.474,1.594,0.003,1.336,0.379
irisk,"estel, runail",0.297,0.015,0.007,0.024,1.594,0.003,1.009,0.531
estel,"irisk, runail",0.086,0.153,0.007,0.083,0.543,-0.006,0.924,-0.479
runail,"irisk, estel",0.330,0.015,0.007,0.022,1.425,0.002,1.007,0.445
"kapous, estel",runail,0.015,0.330,0.003,0.172,0.522,-0.002,0.810,-0.481
"kapous, runail",estel,0.015,0.086,0.003,0.173,1.999,0.001,1.104,0.508
"estel, runail",kapous,0.015,0.066,0.003,0.175,2.638,0.002,1.132,0.630
kapous,"estel, runail",0.066,0.015,0.003,0.040,2.638,0.002,1.026,0.665
estel,"kapous, runail",0.086,0.015,0.003,0.031,1.999,0.001,1.016,0.547
"masura, estel",runail,0.005,0.330,0.002,0.483,1.464,0.001,1.296,0.318
"masura, runail",estel,0.058,0.086,0.002,0.042,0.486,-0.003,0.954,-0.529
"estel, runail",masura,0.015,0.109,0.002,0.161,1.474,0.001,1.062,0.326
masura,"estel, runail",0.109,0.015,0.002,0.022,1.474,0.001,1.007,0.361
estel,"masura, runail",0.086,0.058,0.002,0.028,0.486,-0.003,0.969,-0.537
"grattol, f_o_x",irisk,0.005,0.297,0.003,0.509,1.710,0.001,1.430,0.417
"grattol, irisk",f_o_x,0.057,0.019,0.003,0.045,2.381,0.001,1.027,0.615
"f_o_x, irisk",grattol,0.007,0.158,0.003,0.364,2.301,0.001,1.324,0.569
grattol,"f_o_x, irisk",0.158,0.007,0.003,0.016,2.301,0.001,1.009,0.672
f_o_x,"grattol, irisk",0.019,0.057,0.003,0.137,2.381,0.001,1.092,0.591
"grattol, f_o_x",runail,0.005,0.330,0.003,0.603,1.830,0.001,1.690,0.456
"grattol, runail",f_o_x,0.071,0.019,0.003,0.043,2.301,0.002,1.026,0.608
"f_o_x, runail",grattol,0.008,0.158,0.003,0.363,2.292,0.002,1.321,0.568
grattol,"f_o_x, runail",0.158,0.008,0.003,0.019,2.292,0.002,1.011,0.670
f_o_x,"grattol, runail",0.019,0.071,0.003,0.162,2.301,0.002,1.110,0.576
"f_o_x, ingarden",runail,0.004,0.330,0.002,0.581,1.763,0.001,1.601,0.434
"f_o_x, runail",ingarden,0.008,0.107,0.002,0.259,2.411,0.001,1.205,0.590
"ingarden, runail",f_o_x,0.059,0.019,0.002,0.037,1.976,0.001,1.019,0.525
f_o_x,"ingarden, runail",0.019,0.059,0.002,0.116,1.976,0.001,1.065,0.503
ingarden,"f_o_x, runail",0.107,0.008,0.002,0.020,2.411,0.001,1.012,0.656
"f_o_x, irisk",runail,0.007,0.330,0.004,0.636,1.928,0.002,1.840,0.485
"f_o_x, runail",irisk,0.008,0.297,0.004,0.534,1.795,0.002,1.507,0.447
"irisk, runail",f_o_x,0.153,0.019,0.004,0.029,1.558,0.002,1.011,0.423
f_o_x,"irisk, runail",0.019,0.153,0.004,0.239,1.558,0.002,1.112,0.365
irisk,"f_o_x, runail",0.297,0.008,0.004,0.015,1.795,0.002,1.007,0.630
runail,"f_o_x, irisk",0.330,0.007,0.004,0.014,1.928,0.002,1.007,0.718
"irisk, farmstay",runail,0.004,0.330,0.002,0.510,1.548,0.001,1.369,0.355
"irisk, runail",farmstay,0.153,0.015,0.002,0.014,0.928,-0.000,0.999,-0.083
"farmstay, runail",irisk,0.003,0.297,0.002,0.620,2.086,0.001,1.850,0.522
farmstay,"irisk, runail",0.015,0.153,0.002,0.142,0.928,-0.000,0.987,-0.073
"grattol, freedecor",ingarden,0.016,0.107,0.006,0.380,3.537,0.004,1.440,0.729
"grattol, ingarden",freedecor,0.033,0.055,0.006,0.188,3.443,0.004,1.164,0.734
"freedecor, ingarden",grattol,0.015,0.158,0.006,0.415,2.620,0.004,1.438,0.628
grattol,"freedecor, ingarden",0.158,0.015,0.006,0.039,2.620,0.004,1.025,0.735
freedecor,"grattol, ingarden",0.055,0.033,0.006,0.113,3.443,0.004,1.090,0.750
ingarden,"grattol, freedecor",0.107,0.016,0.006,0.057,3.537,0.004,1.044,0.804
"grattol, irisk",freedecor,0.057,0.055,0.008,0.144,2.632,0.005,1.104,0.658
"grattol, freedecor",irisk,0.016,0.297,0.008,0.509,1.713,0.003,1.432,0.423
"irisk, freedecor",grattol,0.026,0.158,0.008,0.314,1.984,0.004,1.227,0.509
grattol,"irisk, freedecor",0.158,0.026,0.008,0.052,1.984,0.004,1.027,0.589
irisk,"grattol, freedecor",0.297,0.016,0.008,0.028,1.713,0.003,1.012,0.592
freedecor,"grattol, irisk",0.055,0.057,0.008,0.151,2.632,0.005,1.111,0.656
"masura, grattol",freedecor,0.029,0.055,0.005,0.164,3.015,0.003,1.132,0.688
"masura, freedecor",grattol,0.012,0.158,0.005,0.393,2.482,0.003,1.386,0.605
"grattol, freedecor",masura,0.016,0.109,0.005,0.296,2.715,0.003,1.266,0.642
masura,"grattol, freedecor",0.109,0.016,0.005,0.044,2.715,0.003,1.029,0.709
grattol,"masura, freedecor",0.158,0.012,0.005,0.030,2.482,0.003,1.019,0.709
freedecor,"masura, grattol",0.055,0.029,0.005,0.088,3.015,0.003,1.065,0.707
"grattol, freedecor",milv,0.016,0.054,0.004,0.243,4.506,0.003,1.249,0.791
"grattol, milv",freedecor,0.012,0.055,0.004,0.338,6.205,0.003,1.429,0.849
"freedecor, milv",grattol,0.013,0.158,0.004,0.310,1.961,0.002,1.221,0.496
grattol,"freedecor, milv",0.158,0.013,0.004,0.025,1.961,0.002,1.012,0.582
freedecor,"grattol, milv",0.055,0.012,0.004,0.072,6.205,0.003,1.065,0.887
milv,"grattol, freedecor",0.054,0.016,0.004,0.073,4.506,0.003,1.061,0.822
"grattol, freedecor",runail,0.016,0.330,0.009,0.550,1.667,0.004,1.489,0.407
"grattol, runail",freedecor,0.071,0.055,0.009,0.126,2.314,0.005,1.082,0.611
"freedecor, runail",grattol,0.029,0.158,0.009,0.307,1.938,0.004,1.214,0.499
grattol,"freedecor, runail",0.158,0.029,0.009,0.056,1.938,0.004,1.029,0.575
freedecor,"grattol, runail",0.055,0.071,0.009,0.163,2.314,0.005,1.111,0.601
runail,"grattol, freedecor",0.330,0.016,0.009,0.027,1.667,0.004,1.011,0.597
"grattol, uno",freedecor,0.026,0.055,0.004,0.138,2.531,0.002,1.097,0.621
"grattol, freedecor",uno,0.016,0.085,0.004,0.218,2.582,0.002,1.171,0.623
"uno, freedecor",grattol,0.008,0.158,0.004,0.422,2.666,0.002,1.456,0.630
grattol,"uno, freedecor",0.158,0.008,0.004,0.022,2.666,0.002,1.014,0.742
uno,"grattol, freedecor",0.085,0.016,0.004,0.042,2.582,0.002,1.027,0.669
freedecor,"grattol, uno",0.055,0.026,0.004,0.065,2.531,0.002,1.042,0.640
"grattol, zinger",freedecor,0.013,0.055,0.002,0.167,3.067,0.001,1.135,0.683
"grattol, freedecor",zinger,0.016,0.059,0.002,0.129,2.197,0.001,1.081,0.554
"zinger, freedecor",grattol,0.005,0.158,0.002,0.436,2.757,0.001,1.493,0.640
grattol,"zinger, freedecor",0.158,0.005,0.002,0.013,2.757,0.001,1.009,0.757
zinger,"grattol, freedecor",0.059,0.016,0.002,0.036,2.197,0.001,1.020,0.579
freedecor,"grattol, zinger",0.055,0.013,0.002,0.038,3.067,0.001,1.027,0.713
"irisk, freedecor",ingarden,0.026,0.107,0.008,0.317,2.953,0.006,1.307,0.679
"irisk, ingarden",freedecor,0.047,0.055,0.008,0.176,3.228,0.006,1.147,0.725
"freedecor, ingarden",irisk,0.015,0.297,0.008,0.562,1.889,0.004,1.603,0.478
irisk,"freedecor, ingarden",0.297,0.015,0.008,0.028,1.889,0.004,1.014,0.670
freedecor,"irisk, ingarden",0.055,0.047,0.008,0.153,3.228,0.006,1.125,0.730
ingarden,"irisk, freedecor",0.107,0.026,0.008,0.078,2.953,0.006,1.056,0.741
"masura, freedecor",ingarden,0.012,0.107,0.004,0.343,3.191,0.003,1.358,0.695
"masura, ingarden",freedecor,0.020,0.055,0.004,0.207,3.794,0.003,1.192,0.752
"freedecor, ingarden",masura,0.015,0.109,0.004,0.282,2.586,0.003,1.241,0.623
masura,"freedecor, ingarden",0.109,0.015,0.004,0.038,2.586,0.003,1.024,0.688
freedecor,"masura, ingarden",0.055,0.020,0.004,0.077,3.794,0.003,1.061,0.779
ingarden,"masura, freedecor",0.107,0.012,0.004,0.039,3.191,0.003,1.028,0.769
"freedecor, ingarden",milv,0.015,0.054,0.004,0.282,5.245,0.003,1.318,0.822
"freedecor, milv",ingarden,0.013,0.107,0.004,0.331,3.081,0.003,1.334,0.684
"ingarden, milv",freedecor,0.012,0.055,0.004,0.361,6.618,0.004,1.479,0.859
freedecor,"ingarden, milv",0.055,0.012,0.004,0.077,6.618,0.004,1.071,0.898
ingarden,"freedecor, milv",0.107,0.013,0.004,0.039,3.081,0.003,1.027,0.757
milv,"freedecor, ingarden",0.054,0.015,0.004,0.078,5.245,0.003,1.068,0.855
"freedecor, ingarden",runail,0.015,0.330,0.010,0.650,1.971,0.005,1.915,0.500
"freedecor, runail",ingarden,0.029,0.107,0.010,0.332,3.093,0.007,1.337,0.697
"ingarden, runail",freedecor,0.059,0.055,0.010,0.164,3.013,0.006,1.131,0.710
freedecor,"ingarden, runail",0.055,0.059,0.010,0.177,3.013,0.006,1.144,0.707
ingarden,"freedecor, runail",0.107,0.029,0.010,0.090,3.093,0.007,1.067,0.758
runail,"freedecor, ingarden",0.330,0.015,0.010,0.029,1.971,0.005,1.015,0.735
"uno, freedecor",ingarden,0.008,0.107,0.003,0.370,3.442,0.002,1.416,0.715
"uno, ingarden",freedecor,0.017,0.055,0.003,0.179,3.280,0.002,1.151,0.707
"freedecor, ingarden",uno,0.015,0.085,0.003,0.209,2.469,0.002,1.157,0.604
uno,"freedecor, ingarden",0.085,0.015,0.003,0.037,2.469,0.002,1.023,0.650
freedecor,"uno, ingarden",0.055,0.017,0.003,0.057,3.280,0.002,1.042,0.735
ingarden,"uno, freedecor",0.107,0.008,0.003,0.029,3.442,0.002,1.021,0.795
"zinger, freedecor",ingarden,0.005,0.107,0.002,0.427,3.977,0.002,1.558,0.752
"zinger, ingarden",freedecor,0.010,0.055,0.002,0.199,3.652,0.001,1.181,0.734
"freedecor, ingarden",zinger,0.015,0.059,0.002,0.138,2.347,0.001,1.092,0.583
zinger,"freedecor, ingarden",0.059,0.015,0.002,0.035,2.347,0.001,1.021,0.610
freedecor,"zinger, ingarden",0.055,0.010,0.002,0.038,3.652,0.001,1.028,0.768
ingarden,"zinger, freedecor",0.107,0.005,0.002,0.019,3.977,0.002,1.015,0.839
"irisk, freedecor",jessnail,0.026,0.046,0.002,0.091,1.967,0.001,1.049,0.505
"irisk, jessnail",freedecor,0.022,0.055,0.002,0.111,2.042,0.001,1.064,0.521
"freedecor, jessnail",irisk,0.004,0.297,0.002,0.655,2.202,0.001,2.035,0.548
freedecor,"irisk, jessnail",0.055,0.022,0.002,0.044,2.042,0.001,1.024,0.540
jessnail,"irisk, freedecor",0.046,0.026,0.002,0.052,1.967,0.001,1.027,0.516
"irisk, freedecor",lianail,0.026,0.024,0.002,0.078,3.257,0.001,1.059,0.712
"irisk, lianail",freedecor,0.011,0.055,0.002,0.184,3.367,0.001,1.158,0.711
"freedecor, lianail",irisk,0.003,0.297,0.002,0.691,2.324,0.001,2.275,0.571
freedecor,"irisk, lianail",0.055,0.011,0.002,0.038,3.367,0.001,1.027,0.744
lianail,"irisk, freedecor",0.024,0.026,0.002,0.086,3.257,0.001,1.065,0.710
"irisk, freedecor",lovely,0.026,0.045,0.002,0.080,1.766,0.001,1.038,0.446
"irisk, lovely",freedecor,0.021,0.055,0.002,0.101,1.857,0.001,1.052,0.471
"freedecor, lovely",irisk,0.004,0.297,0.002,0.593,1.993,0.001,1.725,0.500
freedecor,"irisk, lovely",0.055,0.021,0.002,0.038,1.857,0.001,1.018,0.488
lovely,"irisk, freedecor",0.045,0.026,0.002,0.046,1.766,0.001,1.021,0.454
"masura, irisk",freedecor,0.046,0.055,0.007,0.152,2.784,0.004,1.115,0.672
"masura, freedecor",irisk,0.012,0.297,0.007,0.571,1.922,0.003,1.639,0.486
"irisk, freedecor",masura,0.026,0.109,0.007,0.266,2.434,0.004,1.213,0.605
masura,"irisk, freedecor",0.109,0.026,0.007,0.064,2.434,0.004,1.040,0.661
irisk,"masura, freedecor",0.297,0.012,0.007,0.023,1.922,0.003,1.012,0.683
freedecor,"masura, irisk",0.055,0.046,0.007,0.128,2.784,0.004,1.094,0.678
"irisk, freedecor",milv,0.026,0.054,0.007,0.267,4.968,0.006,1.292,0.820
"irisk, milv",freedecor,0.024,0.055,0.007,0.288,5.282,0.006,1.328,0.831
"freedecor, milv",irisk,0.013,0.297,0.007,0.555,1.867,0.003,1.580,0.470
irisk,"freedecor, milv",0.297,0.013,0.007,0.024,1.867,0.003,1.011,0.661
freedecor,"irisk, milv",0.055,0.024,0.007,0.129,5.282,0.006,1.120,0.857
milv,"irisk, freedecor",0.054,0.026,0.007,0.131,4.968,0.006,1.120,0.844
"irisk, pole",freedecor,0.017,0.055,0.003,0.175,3.216,0.002,1.147,0.701
"irisk, freedecor",pole,0.026,0.037,0.003,0.111,3.017,0.002,1.084,0.687
"pole, freedecor",irisk,0.005,0.297,0.003,0.644,2.167,0.002,1.975,0.541
pole,"irisk, freedecor",0.037,0.026,0.003,0.079,3.017,0.002,1.058,0.694
freedecor,"irisk, pole",0.055,0.017,0.003,0.054,3.216,0.002,1.039,0.729
"irisk, freedecor",runail,0.026,0.330,0.018,0.671,2.035,0.009,2.038,0.522
"irisk, runail",freedecor,0.153,0.055,0.018,0.115,2.108,0.009,1.068,0.621
"freedecor, runail",irisk,0.029,0.297,0.018,0.608,2.043,0.009,1.790,0.526
irisk,"freedecor, runail",0.297,0.029,0.018,0.059,2.043,0.009,1.032,0.727
freedecor,"irisk, runail",0.055,0.153,0.018,0.323,2.108,0.009,1.251,0.556
runail,"irisk, freedecor",0.330,0.026,0.018,0.053,2.035,0.009,1.029,0.759
"irisk, severina",freedecor,0.033,0.055,0.003,0.100,1.827,0.001,1.050,0.468
"severina, freedecor",irisk,0.005,0.297,0.003,0.615,2.067,0.002,1.824,0.519
"irisk, freedecor",severina,0.026,0.062,0.003,0.125,2.007,0.002,1.071,0.515
severina,"irisk, freedecor",0.062,0.026,0.003,0.053,2.007,0.002,1.028,0.535
irisk,"severina, freedecor",0.297,0.005,0.003,0.011,2.067,0.002,1.006,0.735
freedecor,"irisk, severina",0.055,0.033,0.003,0.060,1.827,0.001,1.029,0.479
"uno, irisk",freedecor,0.033,0.055,0.005,0.149,2.736,0.003,1.111,0.656
"uno, freedecor",irisk,0.008,0.297,0.005,0.594,1.997,0.002,1.730,0.503
"irisk, freedecor",uno,0.026,0.085,0.005,0.189,2.239,0.003,1.129,0.568
uno,"irisk, freedecor",0.085,0.026,0.005,0.059,2.239,0.003,1.035,0.605
irisk,"uno, freedecor",0.297,0.008,0.005,0.017,1.997,0.002,1.008,0.710
freedecor,"uno, irisk",0.055,0.033,0.005,0.091,2.736,0.003,1.064,0.671
"zinger, irisk",freedecor,0.026,0.055,0.003,0.131,2.396,0.002,1.088,0.598
"zinger, freedecor",irisk,0.005,0.297,0.003,0.709,2.385,0.002,2.415,0.583
"irisk, freedecor",zinger,0.026,0.059,0.003,0.130,2.200,0.002,1.081,0.560
zinger,"irisk, freedecor",0.059,0.026,0.003,0.058,2.200,0.002,1.033,0.580
irisk,"zinger, freedecor",0.297,0.005,0.003,0.011,2.385,0.002,1.007,0.826
freedecor,"zinger, irisk",0.055,0.026,0.003,0.062,2.396,0.002,1.039,0.616
"freedecor, jessnail",runail,0.004,0.330,0.003,0.738,2.238,0.001,2.559,0.555
"freedecor, runail",jessnail,0.029,0.046,0.003,0.093,2.007,0.001,1.052,0.517
"jessnail, runail",freedecor,0.023,0.055,0.003,0.115,2.113,0.001,1.069,0.539
freedecor,"jessnail, runail",0.055,0.023,0.003,0.050,2.113,0.001,1.028,0.557
jessnail,"freedecor, runail",0.046,0.029,0.003,0.058,2.007,0.001,1.031,0.526
"freedecor, runail",lovely,0.029,0.045,0.002,0.080,1.765,0.001,1.038,0.447
"lovely, runail",freedecor,0.021,0.055,0.002,0.111,2.033,0.001,1.063,0.519
"freedecor, lovely",runail,0.004,0.330,0.002,0.654,1.984,0.001,1.939,0.498
freedecor,"lovely, runail",0.055,0.021,0.002,0.042,2.033,0.001,1.023,0.538
lovely,"freedecor, runail",0.045,0.029,0.002,0.051,1.765,0.001,1.023,0.454
"masura, freedecor",milv,0.012,0.054,0.003,0.236,4.379,0.002,1.238,0.781
"masura, milv",freedecor,0.010,0.055,0.003,0.297,5.452,0.002,1.345,0.825
"freedecor, milv",masura,0.013,0.109,0.003,0.228,2.084,0.001,1.153,0.527
masura,"freedecor, milv",0.109,0.013,0.003,0.026,2.084,0.001,1.014,0.584
freedecor,"masura, milv",0.055,0.010,0.003,0.053,5.452,0.002,1.046,0.864
milv,"masura, freedecor",0.054,0.012,0.003,0.054,4.379,0.002,1.044,0.816
"masura, freedecor",runail,0.012,0.330,0.008,0.664,2.014,0.004,1.996,0.510
"masura, runail",freedecor,0.058,0.055,0.008,0.140,2.559,0.005,1.099,0.647
"freedecor, runail",masura,0.029,0.109,0.008,0.280,2.562,0.005,1.237,0.628
masura,"freedecor, runail",0.109,0.029,0.008,0.074,2.562,0.005,1.049,0.684
freedecor,"masura, runail",0.055,0.058,0.008,0.149,2.559,0.005,1.107,0.644
runail,"masura, freedecor",0.330,0.012,0.008,0.025,2.014,0.004,1.013,0.751
"masura, uno",freedecor,0.013,0.055,0.002,0.154,2.826,0.001,1.118,0.655
"masura, freedecor",uno,0.012,0.085,0.002,0.168,1.985,0.001,1.100,0.502
"uno, freedecor",masura,0.008,0.109,0.002,0.245,2.242,0.001,1.180,0.559
masura,"uno, freedecor",0.109,0.008,0.002,0.019,2.242,0.001,1.011,0.622
uno,"masura, freedecor",0.085,0.012,0.002,0.024,1.985,0.001,1.012,0.542
freedecor,"masura, uno",0.055,0.013,0.002,0.038,2.826,0.001,1.025,0.683
"freedecor, runail",milv,0.029,0.054,0.007,0.257,4.777,0.006,1.274,0.814
"milv, runail",freedecor,0.027,0.055,0.007,0.279,5.107,0.006,1.310,0.826
"freedecor, milv",runail,0.013,0.330,0.007,0.590,1.788,0.003,1.633,0.446
runail,"freedecor, milv",0.330,0.013,0.007,0.023,1.788,0.003,1.010,0.658
freedecor,"milv, runail",0.055,0.027,0.007,0.137,5.107,0.006,1.128,0.851
milv,"freedecor, runail",0.054,0.029,0.007,0.139,4.777,0.006,1.127,0.836
"pole, freedecor",runail,0.005,0.330,0.003,0.750,2.274,0.002,2.681,0.563
"pole, runail",freedecor,0.021,0.055,0.003,0.165,3.018,0.002,1.132,0.683
"freedecor, runail",pole,0.029,0.037,0.003,0.117,3.179,0.002,1.091,0.706
pole,"freedecor, runail",0.037,0.029,0.003,0.092,3.179,0.002,1.070,0.712
freedecor,"pole, runail",0.055,0.021,0.003,0.062,3.018,0.002,1.045,0.707
runail,"pole, freedecor",0.330,0.005,0.003,0.010,2.274,0.002,1.006,0.836
"freedecor, roubloff",runail,0.003,0.330,0.002,0.727,2.205,0.001,2.457,0.548
"freedecor, runail",roubloff,0.029,0.027,0.002,0.084,3.091,0.002,1.062,0.697
"roubloff, runail",freedecor,0.017,0.055,0.002,0.143,2.627,0.002,1.104,0.630
freedecor,"roubloff, runail",0.055,0.017,0.002,0.045,2.627,0.002,1.029,0.655
roubloff,"freedecor, runail",0.027,0.029,0.002,0.090,3.091,0.002,1.067,0.695
"severina, freedecor",runail,0.005,0.330,0.004,0.721,2.187,0.002,2.405,0.546
"severina, runail",freedecor,0.036,0.055,0.004,0.107,1.956,0.002,1.058,0.507
"freedecor, runail",severina,0.029,0.062,0.004,0.132,2.132,0.002,1.081,0.547
severina,"freedecor, runail",0.062,0.029,0.004,0.062,2.132,0.002,1.035,0.566
freedecor,"severina, runail",0.055,0.036,0.004,0.070,1.956,0.002,1.037,0.517
runail,"severina, freedecor",0.330,0.005,0.004,0.012,2.187,0.002,1.006,0.810
"uno, freedecor",runail,0.008,0.330,0.005,0.594,1.800,0.002,1.650,0.448
"uno, runail",freedecor,0.038,0.055,0.005,0.131,2.403,0.003,1.088,0.607
"freedecor, runail",uno,0.029,0.085,0.005,0.171,2.027,0.003,1.105,0.522
uno,"freedecor, runail",0.085,0.029,0.005,0.059,2.027,0.003,1.032,0.554
freedecor,"uno, runail",0.055,0.038,0.005,0.091,2.403,0.003,1.059,0.618
runail,"uno, freedecor",0.330,0.008,0.005,0.015,1.800,0.002,1.007,0.663
"zinger, freedecor",runail,0.005,0.330,0.004,0.755,2.288,0.002,2.730,0.566
"zinger, runail",freedecor,0.029,0.055,0.004,0.127,2.327,0.002,1.083,0.587
"freedecor, runail",zinger,0.029,0.059,0.004,0.125,2.119,0.002,1.075,0.544
zinger,"freedecor, runail",0.059,0.029,0.004,0.062,2.119,0.002,1.035,0.561
freedecor,"zinger, runail",0.055,0.029,0.004,0.066,2.327,0.002,1.041,0.603
runail,"zinger, freedecor",0.330,0.005,0.004,0.011,2.288,0.002,1.006,0.840
"grattol, haruyama",ingarden,0.011,0.107,0.003,0.308,2.864,0.002,1.289,0.658
"grattol, ingarden",haruyama,0.033,0.031,0.003,0.107,3.486,0.002,1.085,0.737
"haruyama, ingarden",grattol,0.007,0.158,0.003,0.513,3.240,0.002,1.728,0.696
grattol,"haruyama, ingarden",0.158,0.007,0.003,0.022,3.240,0.002,1.016,0.821
haruyama,"grattol, ingarden",0.031,0.033,0.003,0.114,3.486,0.002,1.092,0.736
ingarden,"grattol, haruyama",0.107,0.011,0.003,0.033,2.864,0.002,1.022,0.729
"grattol, haruyama",irisk,0.011,0.297,0.004,0.396,1.332,0.001,1.164,0.252
"grattol, irisk",haruyama,0.057,0.031,0.004,0.078,2.559,0.003,1.052,0.646
"haruyama, irisk",grattol,0.012,0.158,0.004,0.389,2.456,0.003,1.377,0.600
grattol,"haruyama, irisk",0.158,0.012,0.004,0.028,2.456,0.003,1.017,0.704
haruyama,"grattol, irisk",0.031,0.057,0.004,0.147,2.559,0.003,1.105,0.628
irisk,"grattol, haruyama",0.297,0.011,0.004,0.015,1.332,0.001,1.004,0.355
"masura, grattol",haruyama,0.029,0.031,0.003,0.105,3.424,0.002,1.083,0.729
"masura, haruyama",grattol,0.007,0.158,0.003,0.443,2.799,0.002,1.511,0.647
"grattol, haruyama",masura,0.011,0.109,0.003,0.269,2.466,0.002,1.219,0.601
masura,"grattol, haruyama",0.109,0.011,0.003,0.028,2.466,0.002,1.017,0.667
grattol,"masura, haruyama",0.158,0.007,0.003,0.019,2.799,0.002,1.013,0.764
haruyama,"masura, grattol",0.031,0.029,0.003,0.100,3.424,0.002,1.079,0.730
"grattol, haruyama",runail,0.011,0.330,0.005,0.465,1.411,0.002,1.254,0.295
"grattol, runail",haruyama,0.071,0.031,0.005,0.075,2.449,0.003,1.048,0.637
"haruyama, runail",grattol,0.014,0.158,0.005,0.376,2.374,0.003,1.348,0.587
grattol,"haruyama, runail",0.158,0.014,0.005,0.033,2.374,0.003,1.020,0.688
haruyama,"grattol, runail",0.031,0.071,0.005,0.173,2.449,0.003,1.124,0.610
runail,"grattol, haruyama",0.330,0.011,0.005,0.016,1.411,0.002,1.005,0.435
"grattol, haruyama",uno,0.011,0.085,0.003,0.242,2.865,0.002,1.208,0.658
"grattol, uno",haruyama,0.026,0.031,0.003,0.107,3.512,0.002,1.086,0.734
"haruyama, uno",grattol,0.006,0.158,0.003,0.488,3.086,0.002,1.645,0.680
grattol,"haruyama, uno",0.158,0.006,0.003,0.017,3.086,0.002,1.012,0.803
haruyama,"grattol, uno",0.031,0.026,0.003,0.090,3.512,0.002,1.071,0.738
uno,"grattol, haruyama",0.085,0.011,0.003,0.033,2.865,0.002,1.022,0.711
"grattol, irisk",ingarden,0.057,0.107,0.016,0.283,2.636,0.010,1.245,0.658
"grattol, ingarden",irisk,0.033,0.297,0.016,0.497,1.670,0.007,1.396,0.415
"irisk, ingarden",grattol,0.047,0.158,0.016,0.344,2.172,0.009,1.283,0.566
grattol,"irisk, ingarden",0.158,0.047,0.016,0.103,2.172,0.009,1.062,0.641
irisk,"grattol, ingarden",0.297,0.033,0.016,0.055,1.670,0.007,1.023,0.571
ingarden,"grattol, irisk",0.107,0.057,0.016,0.152,2.636,0.010,1.111,0.695
"grattol, jessnail",ingarden,0.009,0.107,0.003,0.285,2.653,0.002,1.248,0.629
"ingarden, jessnail",grattol,0.007,0.158,0.003,0.401,2.536,0.002,1.406,0.610
"grattol, ingarden",jessnail,0.033,0.046,0.003,0.081,1.749,0.001,1.038,0.443
jessnail,"grattol, ingarden",0.046,0.033,0.003,0.057,1.749,0.001,1.026,0.449
grattol,"ingarden, jessnail",0.158,0.007,0.003,0.017,2.536,0.002,1.010,0.720
ingarden,"grattol, jessnail",0.107,0.009,0.003,0.025,2.653,0.002,1.016,0.698
"grattol, ingarden",lianail,0.033,0.024,0.003,0.103,4.278,0.003,1.088,0.792
"grattol, lianail",ingarden,0.008,0.107,0.003,0.399,3.713,0.002,1.485,0.737
"ingarden, lianail",grattol,0.006,0.158,0.003,0.550,3.475,0.002,1.871,0.717
grattol,"ingarden, lianail",0.158,0.006,0.003,0.021,3.475,0.002,1.015,0.846
ingarden,"grattol, lianail",0.107,0.008,0.003,0.031,3.713,0.002,1.024,0.819
lianail,"grattol, ingarden",0.024,0.033,0.003,0.140,4.278,0.003,1.125,0.785
"grattol, ingarden",lovely,0.033,0.045,0.002,0.073,1.622,0.001,1.030,0.397
"grattol, lovely",ingarden,0.009,0.107,0.002,0.262,2.438,0.001,1.209,0.595
"ingarden, lovely",grattol,0.007,0.158,0.002,0.362,2.286,0.001,1.319,0.566
grattol,"ingarden, lovely",0.158,0.007,0.002,0.015,2.286,0.001,1.009,0.668
ingarden,"grattol, lovely",0.107,0.009,0.002,0.022,2.438,0.001,1.013,0.661
lovely,"grattol, ingarden",0.045,0.033,0.002,0.053,1.622,0.001,1.022,0.402
"masura, grattol",ingarden,0.029,0.107,0.009,0.293,2.727,0.005,1.262,0.652
"masura, ingarden",grattol,0.020,0.158,0.009,0.422,2.669,0.005,1.457,0.638
"grattol, ingarden",masura,0.033,0.109,0.009,0.261,2.390,0.005,1.205,0.601
masura,"grattol, ingarden",0.109,0.033,0.009,0.078,2.390,0.005,1.049,0.653
grattol,"masura, ingarden",0.158,0.020,0.009,0.054,2.669,0.005,1.036,0.743
ingarden,"masura, grattol",0.107,0.029,0.009,0.080,2.727,0.005,1.055,0.709
"grattol, ingarden",milv,0.033,0.054,0.004,0.132,2.449,0.003,1.090,0.612
