antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"grattol, bpw_style, irisk","runail, uno",0.014,0.035,0.003,0.181,5.220,0.002,1.179,0.820
"runail, grattol, bpw_style","uno, irisk",0.020,0.027,0.003,0.134,4.948,0.002,1.123,0.814
"runail, bpw_style, irisk","grattol, uno",0.033,0.022,0.003,0.080,3.673,0.002,1.064,0.752
"runail, grattol, irisk","uno, bpw_style",0.034,0.014,0.003,0.077,5.322,0.002,1.068,0.841
"uno, bpw_style","runail, grattol, irisk",0.014,0.034,0.003,0.181,5.322,0.002,1.179,0.824
"grattol, uno","runail, bpw_style, irisk",0.022,0.033,0.003,0.120,3.673,0.002,1.099,0.744
"uno, irisk","runail, grattol, bpw_style",0.027,0.020,0.003,0.097,4.948,0.002,1.086,0.820
"runail, uno","grattol, bpw_style, irisk",0.035,0.014,0.003,0.076,5.220,0.002,1.066,0.837
"grattol, bpw_style","runail, uno, irisk",0.032,0.018,0.003,0.081,4.559,0.002,1.069,0.807
"bpw_style, irisk","runail, grattol, uno",0.047,0.012,0.003,0.055,4.713,0.002,1.046,0.827
"runail, bpw_style","grattol, uno, irisk",0.061,0.009,0.003,0.043,4.776,0.002,1.036,0.842
"grattol, irisk","runail, uno, bpw_style",0.052,0.009,0.003,0.050,5.540,0.002,1.043,0.865
"runail, grattol","uno, bpw_style, irisk",0.069,0.008,0.003,0.038,5.041,0.002,1.032,0.861
"runail, irisk","grattol, uno, bpw_style",0.139,0.006,0.003,0.019,3.309,0.002,1.013,0.811
uno,"runail, grattol, bpw_style, irisk",0.075,0.011,0.003,0.035,3.072,0.002,1.024,0.729
bpw_style,"runail, grattol, uno, irisk",0.113,0.006,0.003,0.023,3.679,0.002,1.017,0.821
grattol,"runail, uno, bpw_style, irisk",0.163,0.006,0.003,0.016,2.848,0.002,1.011,0.775
irisk,"runail, grattol, uno, bpw_style",0.260,0.004,0.003,0.010,2.546,0.002,1.006,0.821
"ingarden, bpw_style, irisk, masura",runail,0.004,0.330,0.003,0.860,2.604,0.002,4.799,0.618
"runail, ingarden, bpw_style, masura",irisk,0.005,0.260,0.003,0.718,2.760,0.002,2.627,0.641
"runail, ingarden, irisk, masura",bpw_style,0.007,0.113,0.003,0.457,4.044,0.002,1.633,0.758
"runail, ingarden, bpw_style, irisk",masura,0.011,0.095,0.003,0.294,3.097,0.002,1.281,0.685
"runail, bpw_style, irisk, masura",ingarden,0.009,0.102,0.003,0.385,3.788,0.002,1.462,0.742
"ingarden, bpw_style, masura","runail, irisk",0.006,0.139,0.003,0.536,3.849,0.002,1.856,0.745
"ingarden, irisk, masura","runail, bpw_style",0.009,0.061,0.003,0.372,6.141,0.003,1.496,0.845
"runail, ingarden, masura","bpw_style, irisk",0.012,0.047,0.003,0.276,5.845,0.003,1.316,0.839
"ingarden, bpw_style, irisk","runail, masura",0.014,0.049,0.003,0.236,4.802,0.003,1.245,0.803
"runail, ingarden, bpw_style","irisk, masura",0.017,0.036,0.003,0.191,5.370,0.003,1.192,0.828
"runail, ingarden, irisk","bpw_style, masura",0.031,0.021,0.003,0.105,5.095,0.003,1.095,0.830
"bpw_style, irisk, masura","runail, ingarden",0.011,0.056,0.003,0.307,5.515,0.003,1.363,0.828
"runail, bpw_style, masura","ingarden, irisk",0.014,0.043,0.003,0.243,5.611,0.003,1.263,0.833
"runail, irisk, masura","ingarden, bpw_style",0.025,0.025,0.003,0.133,5.222,0.003,1.124,0.829
"runail, bpw_style, irisk","ingarden, masura",0.033,0.018,0.003,0.101,5.735,0.003,1.093,0.853
"ingarden, masura","runail, bpw_style, irisk",0.018,0.033,0.003,0.187,5.735,0.003,1.190,0.840
"ingarden, bpw_style","runail, irisk, masura",0.025,0.025,0.003,0.129,5.222,0.003,1.120,0.830
"ingarden, irisk","runail, bpw_style, masura",0.043,0.014,0.003,0.076,5.611,0.003,1.068,0.859
"runail, ingarden","bpw_style, irisk, masura",0.056,0.011,0.003,0.059,5.515,0.003,1.051,0.867
"bpw_style, masura","runail, ingarden, irisk",0.021,0.031,0.003,0.159,5.095,0.003,1.152,0.821
"irisk, masura","runail, ingarden, bpw_style",0.036,0.017,0.003,0.092,5.370,0.003,1.083,0.844
"runail, masura","ingarden, bpw_style, irisk",0.049,0.014,0.003,0.067,4.802,0.003,1.057,0.833
"bpw_style, irisk","runail, ingarden, masura",0.047,0.012,0.003,0.070,5.845,0.003,1.062,0.870
"runail, bpw_style","ingarden, irisk, masura",0.061,0.009,0.003,0.054,6.141,0.003,1.048,0.891
"runail, irisk","ingarden, bpw_style, masura",0.139,0.006,0.003,0.024,3.849,0.002,1.018,0.860
ingarden,"runail, bpw_style, irisk, masura",0.102,0.009,0.003,0.032,3.788,0.002,1.025,0.819
masura,"runail, ingarden, bpw_style, irisk",0.095,0.011,0.003,0.035,3.097,0.002,1.024,0.748
bpw_style,"runail, ingarden, irisk, masura",0.113,0.007,0.003,0.029,4.044,0.002,1.023,0.849
irisk,"runail, ingarden, bpw_style, masura",0.260,0.005,0.003,0.013,2.760,0.002,1.008,0.862
"runail, ingarden, bpw_style, irisk",milv,0.011,0.054,0.002,0.214,3.960,0.002,1.204,0.756
"ingarden, bpw_style, milv, irisk",runail,0.003,0.330,0.002,0.831,2.514,0.001,3.957,0.604
"runail, ingarden, bpw_style, milv",irisk,0.004,0.260,0.002,0.675,2.593,0.001,2.276,0.617
"runail, ingarden, milv, irisk",bpw_style,0.005,0.113,0.002,0.462,4.087,0.002,1.647,0.759
"runail, bpw_style, milv, irisk",ingarden,0.006,0.102,0.002,0.415,4.082,0.002,1.536,0.759
"ingarden, bpw_style, irisk","runail, milv",0.014,0.027,0.002,0.173,6.488,0.002,1.176,0.858
"runail, ingarden, bpw_style","milv, irisk",0.017,0.022,0.002,0.140,6.299,0.002,1.136,0.856
"ingarden, bpw_style, milv","runail, irisk",0.004,0.139,0.002,0.540,3.876,0.002,1.871,0.745
"runail, ingarden, irisk","bpw_style, milv",0.031,0.018,0.002,0.077,4.236,0.002,1.064,0.789
"ingarden, milv, irisk","runail, bpw_style",0.006,0.061,0.002,0.375,6.193,0.002,1.503,0.844
"runail, ingarden, milv","bpw_style, irisk",0.008,0.047,0.002,0.307,6.495,0.002,1.374,0.853
"runail, bpw_style, irisk","ingarden, milv",0.033,0.011,0.002,0.074,6.848,0.002,1.068,0.883
"bpw_style, milv, irisk","runail, ingarden",0.009,0.056,0.002,0.278,5.000,0.002,1.309,0.807
"runail, bpw_style, milv","ingarden, irisk",0.010,0.043,0.002,0.238,5.501,0.002,1.255,0.827
"runail, milv, irisk","ingarden, bpw_style",0.015,0.025,0.002,0.161,6.348,0.002,1.162,0.855
"ingarden, bpw_style","runail, milv, irisk",0.025,0.015,0.002,0.094,6.348,0.002,1.088,0.864
"ingarden, irisk","runail, bpw_style, milv",0.043,0.010,0.002,0.055,5.501,0.002,1.048,0.855
"runail, ingarden","bpw_style, milv, irisk",0.056,0.009,0.002,0.043,5.000,0.002,1.036,0.847
"ingarden, milv","runail, bpw_style, irisk",0.011,0.033,0.002,0.223,6.848,0.002,1.245,0.863
"bpw_style, irisk","runail, ingarden, milv",0.047,0.008,0.002,0.051,6.495,0.002,1.045,0.888
"runail, bpw_style","ingarden, milv, irisk",0.061,0.006,0.002,0.040,6.193,0.002,1.035,0.893
"bpw_style, milv","runail, ingarden, irisk",0.018,0.031,0.002,0.132,4.236,0.002,1.116,0.778
"runail, irisk","ingarden, bpw_style, milv",0.139,0.004,0.002,0.017,3.876,0.002,1.013,0.862
"milv, irisk","runail, ingarden, bpw_style",0.022,0.017,0.002,0.108,6.299,0.002,1.102,0.860
"runail, milv","ingarden, bpw_style, irisk",0.027,0.014,0.002,0.090,6.488,0.002,1.084,0.869
ingarden,"runail, bpw_style, milv, irisk",0.102,0.006,0.002,0.024,4.082,0.002,1.018,0.841
bpw_style,"runail, ingarden, milv, irisk",0.113,0.005,0.002,0.021,4.087,0.002,1.016,0.851
milv,"runail, ingarden, bpw_style, irisk",0.054,0.011,0.002,0.044,3.960,0.002,1.035,0.790
"uno, bpw_style, irisk, ingarden",runail,0.003,0.330,0.003,0.882,2.670,0.002,5.691,0.627
"runail, uno, bpw_style, ingarden",irisk,0.004,0.260,0.003,0.732,2.811,0.002,2.757,0.647
"runail, uno, irisk, ingarden",bpw_style,0.006,0.113,0.003,0.451,3.994,0.002,1.616,0.754
"runail, uno, bpw_style, irisk",ingarden,0.006,0.102,0.003,0.472,4.643,0.002,1.703,0.789
"runail, ingarden, bpw_style, irisk",uno,0.011,0.075,0.003,0.238,3.173,0.002,1.214,0.693
"uno, bpw_style, ingarden","runail, irisk",0.005,0.139,0.003,0.561,4.025,0.002,1.959,0.755
"uno, irisk, ingarden","runail, bpw_style",0.008,0.061,0.003,0.345,5.694,0.002,1.434,0.831
"runail, uno, ingarden","bpw_style, irisk",0.009,0.047,0.003,0.300,6.351,0.002,1.361,0.850
"uno, bpw_style, irisk","runail, ingarden",0.008,0.056,0.003,0.355,6.377,0.002,1.464,0.850
"runail, uno, bpw_style","ingarden, irisk",0.009,0.043,0.003,0.294,6.802,0.002,1.355,0.861
"runail, uno, irisk","ingarden, bpw_style",0.018,0.025,0.003,0.150,5.892,0.002,1.146,0.845
"ingarden, bpw_style, irisk","runail, uno",0.014,0.035,0.003,0.192,5.529,0.002,1.194,0.831
"runail, ingarden, bpw_style","uno, irisk",0.017,0.027,0.003,0.155,5.734,0.002,1.151,0.840
"runail, ingarden, irisk","uno, bpw_style",0.031,0.014,0.003,0.085,5.906,0.002,1.078,0.857
"runail, bpw_style, irisk","uno, ingarden",0.033,0.014,0.003,0.082,5.864,0.002,1.074,0.857
"uno, ingarden","runail, bpw_style, irisk",0.014,0.033,0.003,0.191,5.864,0.002,1.196,0.841
"uno, bpw_style","runail, ingarden, irisk",0.014,0.031,0.003,0.184,5.906,0.002,1.187,0.843
"uno, irisk","runail, ingarden, bpw_style",0.027,0.017,0.003,0.099,5.734,0.002,1.090,0.849
"runail, uno","ingarden, bpw_style, irisk",0.035,0.014,0.003,0.077,5.529,0.002,1.068,0.849
"ingarden, bpw_style","runail, uno, irisk",0.025,0.018,0.003,0.105,5.892,0.002,1.097,0.852
"ingarden, irisk","runail, uno, bpw_style",0.043,0.009,0.003,0.062,6.802,0.002,1.056,0.892
"runail, ingarden","uno, bpw_style, irisk",0.056,0.008,0.003,0.048,6.377,0.002,1.042,0.893
"bpw_style, irisk","runail, uno, ingarden",0.047,0.009,0.003,0.056,6.351,0.002,1.050,0.884
"runail, bpw_style","uno, irisk, ingarden",0.061,0.008,0.003,0.044,5.694,0.002,1.038,0.878
"runail, irisk","uno, bpw_style, ingarden",0.139,0.005,0.003,0.019,4.025,0.002,1.015,0.873
uno,"runail, ingarden, bpw_style, irisk",0.075,0.011,0.003,0.036,3.173,0.002,1.025,0.740
ingarden,"runail, uno, bpw_style, irisk",0.102,0.006,0.003,0.026,4.643,0.002,1.021,0.874
bpw_style,"runail, uno, irisk, ingarden",0.113,0.006,0.003,0.024,3.994,0.002,1.018,0.845
irisk,"runail, uno, bpw_style, ingarden",0.260,0.004,0.003,0.010,2.811,0.002,1.007,0.871
"bpw_style, severina, irisk, masura",runail,0.002,0.330,0.002,0.902,2.730,0.001,6.830,0.635
"runail, bpw_style, severina, masura",irisk,0.002,0.260,0.002,0.868,3.334,0.001,5.600,0.702
"runail, severina, irisk, masura",bpw_style,0.005,0.113,0.002,0.383,3.394,0.001,1.438,0.709
"runail, bpw_style, severina, irisk",masura,0.005,0.095,0.002,0.400,4.218,0.002,1.509,0.767
"runail, bpw_style, irisk, masura",severina,0.009,0.057,0.002,0.240,4.200,0.002,1.240,0.768
"bpw_style, severina, masura","runail, irisk",0.003,0.139,0.002,0.676,4.856,0.002,2.660,0.796
"severina, irisk, masura","runail, bpw_style",0.006,0.061,0.002,0.324,5.350,0.002,1.390,0.818
"runail, severina, masura","bpw_style, irisk",0.008,0.047,0.002,0.254,5.380,0.002,1.277,0.821
"bpw_style, severina, irisk","runail, masura",0.006,0.049,0.002,0.319,6.488,0.002,1.397,0.851
"runail, bpw_style, severina","irisk, masura",0.007,0.036,0.002,0.297,8.335,0.002,1.371,0.886
"runail, severina, irisk","bpw_style, masura",0.021,0.021,0.002,0.098,4.721,0.002,1.085,0.805
"bpw_style, irisk, masura","runail, severina",0.011,0.034,0.002,0.191,5.562,0.002,1.193,0.829
"runail, bpw_style, masura","severina, irisk",0.014,0.029,0.002,0.151,5.259,0.002,1.144,0.821
"runail, irisk, masura","bpw_style, severina",0.025,0.010,0.002,0.082,8.216,0.002,1.079,0.901
"runail, bpw_style, irisk","severina, masura",0.033,0.011,0.002,0.063,5.857,0.002,1.055,0.857
"severina, masura","runail, bpw_style, irisk",0.011,0.033,0.002,0.191,5.857,0.002,1.196,0.838
"bpw_style, severina","runail, irisk, masura",0.010,0.025,0.002,0.204,8.216,0.002,1.224,0.887
"severina, irisk","runail, bpw_style, masura",0.029,0.014,0.002,0.071,5.259,0.002,1.062,0.834
"runail, severina","bpw_style, irisk, masura",0.034,0.011,0.002,0.060,5.562,0.002,1.052,0.849
"bpw_style, masura","runail, severina, irisk",0.021,0.021,0.002,0.099,4.721,0.002,1.086,0.805
"irisk, masura","runail, bpw_style, severina",0.036,0.007,0.002,0.057,8.335,0.002,1.054,0.913
"runail, masura","bpw_style, severina, irisk",0.049,0.006,0.002,0.041,6.488,0.002,1.037,0.890
"bpw_style, irisk","runail, severina, masura",0.047,0.008,0.002,0.043,5.380,0.002,1.037,0.854
"runail, bpw_style","severina, irisk, masura",0.061,0.006,0.002,0.034,5.350,0.002,1.028,0.865
"runail, irisk","bpw_style, severina, masura",0.139,0.003,0.002,0.015,4.856,0.002,1.012,0.923
severina,"runail, bpw_style, irisk, masura",0.057,0.009,0.002,0.036,4.200,0.002,1.028,0.808
masura,"runail, bpw_style, severina, irisk",0.095,0.005,0.002,0.022,4.218,0.002,1.017,0.843
bpw_style,"runail, severina, irisk, masura",0.113,0.005,0.002,0.018,3.394,0.001,1.013,0.795
"runail, de_lux, ingarden, irisk",freedecor,0.006,0.051,0.002,0.372,7.355,0.002,1.512,0.869
"de_lux, ingarden, freedecor, irisk",runail,0.002,0.330,0.002,0.944,2.858,0.001,12.052,0.652
"runail, de_lux, ingarden, freedecor",irisk,0.003,0.260,0.002,0.750,2.881,0.001,2.959,0.655
"runail, de_lux, freedecor, irisk",ingarden,0.003,0.102,0.002,0.662,6.509,0.002,2.660,0.849
"runail, ingarden, freedecor, irisk",de_lux,0.006,0.032,0.002,0.411,12.867,0.002,1.644,0.927
"de_lux, ingarden, irisk","runail, freedecor",0.007,0.026,0.002,0.331,12.708,0.002,1.456,0.928
"runail, de_lux, ingarden","freedecor, irisk",0.008,0.021,0.002,0.270,13.043,0.002,1.341,0.931
"de_lux, ingarden, freedecor","runail, irisk",0.004,0.139,0.002,0.614,4.411,0.002,2.232,0.776
"runail, de_lux, irisk","freedecor, ingarden",0.013,0.011,0.002,0.174,15.256,0.002,1.197,0.947
"de_lux, freedecor, irisk","runail, ingarden",0.004,0.056,0.002,0.531,9.543,0.002,2.015,0.899
"runail, de_lux, freedecor","ingarden, irisk",0.005,0.043,0.002,0.418,9.668,0.002,1.644,0.901
"runail, ingarden, irisk","de_lux, freedecor",0.031,0.009,0.002,0.073,8.307,0.002,1.069,0.908
"freedecor, ingarden, irisk","runail, de_lux",0.006,0.021,0.002,0.354,16.938,0.002,1.516,0.947
"runail, ingarden, freedecor","de_lux, irisk",0.008,0.016,0.002,0.273,16.648,0.002,1.352,0.948
"runail, freedecor, irisk","de_lux, ingarden",0.014,0.010,0.002,0.161,15.487,0.002,1.179,0.949
"de_lux, ingarden","runail, freedecor, irisk",0.010,0.014,0.002,0.218,15.487,0.002,1.261,0.945
"de_lux, irisk","runail, ingarden, freedecor",0.016,0.008,0.002,0.138,16.648,0.002,1.151,0.956
"runail, de_lux","freedecor, ingarden, irisk",0.021,0.006,0.002,0.108,16.938,0.002,1.114,0.961
"de_lux, freedecor","runail, ingarden, irisk",0.009,0.031,0.002,0.259,8.307,0.002,1.307,0.887
"ingarden, irisk","runail, de_lux, freedecor",0.043,0.005,0.002,0.052,9.668,0.002,1.050,0.937
"runail, ingarden","de_lux, freedecor, irisk",0.056,0.004,0.002,0.041,9.543,0.002,1.038,0.948
"freedecor, ingarden","runail, de_lux, irisk",0.011,0.013,0.002,0.198,15.256,0.002,1.231,0.945
"runail, irisk","de_lux, ingarden, freedecor",0.139,0.004,0.002,0.016,4.411,0.002,1.013,0.898
"freedecor, irisk","runail, de_lux, ingarden",0.021,0.008,0.002,0.109,13.043,0.002,1.113,0.943
"runail, freedecor","de_lux, ingarden, irisk",0.026,0.007,0.002,0.087,12.708,0.002,1.088,0.946
de_lux,"runail, ingarden, freedecor, irisk",0.032,0.006,0.002,0.071,12.867,0.002,1.070,0.953
ingarden,"runail, de_lux, freedecor, irisk",0.102,0.003,0.002,0.022,6.509,0.002,1.019,0.942
freedecor,"runail, de_lux, ingarden, irisk",0.051,0.006,0.002,0.045,7.355,0.002,1.040,0.910
"de_lux, ingarden, grattol, irisk",runail,0.003,0.330,0.003,0.881,2.665,0.002,5.608,0.627
"runail, de_lux, ingarden, grattol",irisk,0.004,0.260,0.003,0.720,2.764,0.002,2.637,0.641
"runail, de_lux, ingarden, irisk",grattol,0.006,0.163,0.003,0.431,2.640,0.002,1.470,0.625
"runail, de_lux, grattol, irisk",ingarden,0.005,0.102,0.003,0.557,5.470,0.002,2.026,0.821
"runail, grattol, ingarden, irisk",de_lux,0.012,0.032,0.003,0.222,6.939,0.002,1.244,0.866
"de_lux, ingarden, grattol","runail, irisk",0.004,0.139,0.003,0.590,4.235,0.002,2.099,0.767
"de_lux, ingarden, irisk","runail, grattol",0.007,0.069,0.003,0.383,5.532,0.002,1.509,0.825
"runail, de_lux, ingarden","grattol, irisk",0.008,0.052,0.003,0.312,5.979,0.002,1.378,0.840
"de_lux, grattol, irisk","runail, ingarden",0.005,0.056,0.003,0.484,8.687,0.002,1.829,0.890
"runail, de_lux, grattol","ingarden, irisk",0.007,0.043,0.003,0.383,8.860,0.002,1.551,0.893
"runail, de_lux, irisk","grattol, ingarden",0.013,0.030,0.003,0.201,6.631,0.002,1.214,0.860
"grattol, ingarden, irisk","runail, de_lux",0.015,0.021,0.003,0.170,8.131,0.002,1.180,0.891
"runail, grattol, ingarden","de_lux, irisk",0.018,0.016,0.003,0.142,8.658,0.002,1.146,0.901
"runail, ingarden, irisk","de_lux, grattol",0.031,0.010,0.003,0.084,8.846,0.002,1.081,0.915
"runail, grattol, irisk","de_lux, ingarden",0.034,0.010,0.003,0.077,7.414,0.002,1.072,0.896
"de_lux, ingarden","runail, grattol, irisk",0.010,0.034,0.003,0.252,7.414,0.002,1.292,0.874
"de_lux, grattol","runail, ingarden, irisk",0.010,0.031,0.003,0.276,8.846,0.002,1.338,0.895
"de_lux, irisk","runail, grattol, ingarden",0.016,0.018,0.003,0.160,8.658,0.002,1.168,0.899
"runail, de_lux","grattol, ingarden, irisk",0.021,0.015,0.003,0.125,8.131,0.002,1.126,0.896
"grattol, ingarden","runail, de_lux, irisk",0.030,0.013,0.003,0.086,6.631,0.002,1.080,0.876
"ingarden, irisk","runail, de_lux, grattol",0.043,0.007,0.003,0.061,8.860,0.002,1.057,0.927
"runail, ingarden","de_lux, grattol, irisk",0.056,0.005,0.003,0.047,8.687,0.002,1.044,0.937
"grattol, irisk","runail, de_lux, ingarden",0.052,0.008,0.003,0.050,5.979,0.002,1.044,0.879
"runail, grattol","de_lux, ingarden, irisk",0.069,0.007,0.003,0.038,5.532,0.002,1.032,0.880
"runail, irisk","de_lux, ingarden, grattol",0.139,0.004,0.003,0.019,4.235,0.002,1.015,0.888
de_lux,"runail, grattol, ingarden, irisk",0.032,0.012,0.003,0.082,6.939,0.002,1.076,0.884
ingarden,"runail, de_lux, grattol, irisk",0.102,0.005,0.003,0.026,5.470,0.002,1.022,0.910
grattol,"runail, de_lux, ingarden, irisk",0.163,0.006,0.003,0.016,2.640,0.002,1.010,0.742
irisk,"runail, de_lux, ingarden, grattol",0.260,0.004,0.003,0.010,2.764,0.002,1.006,0.863
"runail, ingarden, domix, irisk",grattol,0.006,0.163,0.002,0.374,2.294,0.001,1.337,0.568
"runail, ingarden, grattol, domix",irisk,0.003,0.260,0.002,0.712,2.736,0.001,2.571,0.637
"runail, ingarden, grattol, irisk",domix,0.012,0.070,0.002,0.195,2.780,0.001,1.156,0.648
"runail, grattol, domix, irisk",ingarden,0.006,0.102,0.002,0.397,3.901,0.002,1.489,0.748
"grattol, ingarden, domix, irisk",runail,0.003,0.330,0.002,0.839,2.538,0.001,4.151,0.608
"runail, ingarden, domix","grattol, irisk",0.009,0.052,0.002,0.257,4.931,0.002,1.276,0.804
"runail, ingarden, irisk","grattol, domix",0.031,0.014,0.002,0.074,5.348,0.002,1.065,0.839
"runail, ingarden, grattol","domix, irisk",0.018,0.032,0.002,0.125,3.857,0.002,1.106,0.755
"runail, domix, irisk","grattol, ingarden",0.022,0.030,0.002,0.107,3.531,0.002,1.086,0.733
"runail, grattol, domix","ingarden, irisk",0.009,0.043,0.002,0.260,6.013,0.002,1.293,0.841
"runail, grattol, irisk","ingarden, domix",0.034,0.013,0.002,0.068,5.328,0.002,1.059,0.841
"ingarden, domix, irisk","runail, grattol",0.008,0.069,0.002,0.295,4.266,0.002,1.321,0.772
"grattol, ingarden, domix","runail, irisk",0.004,0.139,0.002,0.565,4.057,0.002,1.980,0.757
"grattol, ingarden, irisk","runail, domix",0.015,0.036,0.002,0.150,4.132,0.002,1.134,0.770
"grattol, domix, irisk","runail, ingarden",0.008,0.056,0.002,0.289,5.189,0.002,1.328,0.814
"runail, ingarden","grattol, domix, irisk",0.056,0.008,0.002,0.041,5.189,0.002,1.035,0.855
"runail, domix","grattol, ingarden, irisk",0.036,0.015,0.002,0.064,4.132,0.002,1.052,0.786
"runail, irisk","grattol, ingarden, domix",0.139,0.004,0.002,0.017,4.057,0.002,1.013,0.875
"runail, grattol","ingarden, domix, irisk",0.069,0.008,0.002,0.033,4.266,0.002,1.026,0.823
"ingarden, domix","runail, grattol, irisk",0.013,0.034,0.002,0.181,5.328,0.002,1.180,0.823
"ingarden, irisk","runail, grattol, domix",0.043,0.009,0.002,0.053,6.013,0.002,1.047,0.871
"grattol, ingarden","runail, domix, irisk",0.030,0.022,0.002,0.076,3.531,0.002,1.059,0.739
"domix, irisk","runail, ingarden, grattol",0.032,0.018,0.002,0.071,3.857,0.002,1.057,0.766
"grattol, domix","runail, ingarden, irisk",0.014,0.031,0.002,0.167,5.348,0.002,1.163,0.824
"grattol, irisk","runail, ingarden, domix",0.052,0.009,0.002,0.044,4.931,0.002,1.037,0.841
ingarden,"runail, grattol, domix, irisk",0.102,0.006,0.002,0.023,3.901,0.002,1.017,0.828
domix,"runail, ingarden, grattol, irisk",0.070,0.012,0.002,0.033,2.780,0.001,1.022,0.689
grattol,"runail, ingarden, domix, irisk",0.163,0.006,0.002,0.014,2.294,0.001,1.008,0.674
"runail, grattol, ingarden, irisk",freedecor,0.012,0.051,0.002,0.203,4.011,0.002,1.191,0.760
"grattol, ingarden, freedecor, irisk",runail,0.003,0.330,0.002,0.857,2.594,0.001,4.687,0.616
"runail, grattol, ingarden, freedecor",irisk,0.004,0.260,0.002,0.684,2.626,0.001,2.337,0.621
"runail, ingarden, freedecor, irisk",grattol,0.006,0.163,0.002,0.435,2.670,0.001,1.482,0.629
"runail, grattol, freedecor, irisk",ingarden,0.005,0.102,0.002,0.462,4.536,0.002,1.668,0.784
"grattol, ingarden, irisk","runail, freedecor",0.015,0.026,0.002,0.156,5.972,0.002,1.153,0.846
"runail, grattol, ingarden","freedecor, irisk",0.018,0.021,0.002,0.130,6.275,0.002,1.125,0.856
"grattol, ingarden, freedecor","runail, irisk",0.004,0.139,0.002,0.540,3.876,0.002,1.871,0.745
"runail, ingarden, irisk","grattol, freedecor",0.031,0.013,0.002,0.077,5.934,0.002,1.069,0.858
